1.05543;7.8125e-05;2.44545
2.16407;7.8125e-05;3.57769
3.20568;0.000195312;4.2349
4.23927;0.00046875;4.44974
5.36663;0.000742187;5.19372
6.47158;0.00101562;5.74306
7.52882;0.00132813;6.66127
8.68705;0.00171875;7.13466
9.6912;0.00203125;7.60643
10.7593;0.00246094;8.07109
11.8889;0.00292969;8.5399
13.0771;0.00347656;9.23716
14.3225;0.00414062;9.41845
15.6234;0.00476563;10.0756
16.6382;0.00535156;10.2746
17.6759;0.0059375;10.4535
18.7497;0.0065625;10.8486
19.8454;-0.00457031;11.0287
20.9756;-0.0153125;11.4201
22.1283;-0.0274219;11.6006
23.3147;-0.0404297;11.9771
24.5232;-0.0554297;12.3352
25.7636;-0.0815234;12.527
27.0262;-0.107187;12.7027
28.3203;-0.137461;13.069
29.6367;-0.169258;13.2418
30.9723;-0.202148;13.3924
32.2993;-0.235195;13.2458
33.6507;-0.268906;13.6581
35.0264;-0.309922;13.8402
36.4335;-0.356055;14.1816
37.8637;-0.415586;14.538
39.323;-0.479414;14.704
40.8051;-0.548984;14.9122
41.8066;-0.609766;15.197
42.8185;-0.67625;15.234
43.8412;-0.745195;15.3977
44.8742;-0.817852;15.6743
45.9176;-0.893203;15.7172
46.9713;-0.970469;15.8739
48.0353;-1.04902;16.1352
49.1093;-1.12867;16.2855
50.1934;-1.20918;16.4345
51.2874;-1.29047;16.4848
52.3913;-1.3725;16.7289
53.505;-1.45527;16.7821
54.6284;-1.53871;16.9291
55.7615;-1.62285;17.075
56.9042;-1.70766;17.22
58.0566;-1.78633;17.3578
59.2187;-1.85277;17.4939
60.3904;-1.91801;17.7179
61.5717;-1.97949;17.8589
62.7626;-2.03766;17.9196
63.963;-2.09375;18.1397
65.1729;-2.14699;18.1988
66.3919;-2.19234;18.4124
67.6203;-2.23742;18.5513
68.8581;-2.28043;18.6118
70.1051;-2.3218;18.75
71.3613;-2.36215;18.9655
72.6267;-2.40199;19.1026
73.9013;-2.44168;19.1621
75.185;-2.47965;19.297
76.4773;-2.50516;19.4202
77.7787;-2.52387;19.556
79.0892;-2.53863;19.6912
80.4087;-2.54805;19.8262
81.7371;-2.55332;19.9611
83.0746;-2.55578;20.1723
84.421;-2.55652;20.23
85.7734;-2.55617;20.2862
87.1244;-2.5552;20.266
88.4741;-2.55383;20.2458
89.8323;-2.5523;20.4051
91.2006;-2.55059;20.644
92.5789;-2.54887;20.7888
93.9666;-2.54703;20.9279
95.3634;-2.54523;21.0619
96.7691;-2.54344;21.1173
98.1833;-2.5416;21.2448
99.6058;-2.53973;21.4392
101.036;-2.53777;21.489
102.475;-2.53586;21.6067
103.921;-2.53391;21.789
105.375;-2.53187;21.8351
106.836;-2.52984;21.9465
108.305;-2.52777;22.1209
109.78;-2.52566;22.2287
111.263;-2.52355;22.2717
112.753;-2.52137;22.3741
114.243;-2.51918;22.3496
115.731;-2.51699;22.3245
117.218;-2.51477;22.2993
118.702;-2.5125;22.2381
120.179;-2.51027;22.1474
121.65;-2.50809;22.0353
123.112;-2.5059;21.9076
124.566;-2.50371;21.7684
126.009;-2.50156;21.6209
127.443;-2.49945;21.4674
128.866;-2.49742;21.3095
130.278;-2.49539;21.1487
131.68;-2.49164;20.9116
133.071;-2.4807;20.821
134.45;-2.4693;20.6556
135.819;-2.45535;20.4901
137.186;-2.43891;20.4873
138.551;-2.4207;20.4701
139.911;-2.40137;20.2243
141.254;-2.3816;19.9858
142.582;-2.36156;19.7515
143.894;-2.34148;19.6308
145.192;-2.32148;19.4212
146.478;-2.30156;19.2484
147.754;-2.2818;19.1196
149.024;-2.26215;19.0313
150.291;-2.2425;18.9794
151.555;-2.22293;18.96
152.819;-2.20336;18.9865
154.085;-2.18379;18.9954
155.354;-2.16418;19.0677
156.626;-2.14453;19.1397
157.903;-2.1248;19.1677
159.182;-2.10504;19.1888
160.46;-2.08527;19.1619
161.737;-2.06551;19.1446
163.02;-2.04566;19.2699
164.311;-2.0257;19.395
165.61;-2.00555;19.5209
166.918;-1.98527;19.72
168.234;-1.96484;19.7747
169.559;-1.94426;19.9023
170.892;-1.92352;20.1038
172.234;-1.90262;20.1587
173.584;-1.88156;20.3612
174.943;-1.86035;20.4162
176.31;-1.83895;20.5452
177.686;-1.81742;20.7485
179.071;-1.79574;20.878
180.461;-1.77395;20.8573
181.85;-1.75215;20.8361
183.237;-1.73039;20.9043
184.633;-1.70844;20.9715
186.039;-1.68637;21.1227
187.454;-1.66414;21.2675
188.879;-1.64176;21.4843
190.313;-1.61922;21.616
191.755;-1.59652;21.7435
193.206;-1.57363;21.8673
194.665;-1.55062;21.9877
196.132;-1.52746;22.0365
197.607;-1.50414;22.2204
199.089;-1.48062;22.3333
200.579;-1.45699;22.3785
202.076;-1.4332;22.4886
